ID,Vendor,Country,Product_Group,Sub_Classification,Shipment_Mode,Year,Quarter,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Freight_Type,Freight_Cost_USD,Line_Item_Value,Freight_Cost_Ratio,Dosage_Applicable,Weight_Kilograms
86366,SCMS from RDC,Zambia,ARV,Adult,Air,2011,1,16,Late,Late,Separate,8098.12,251100.0,3.23,Applicable,1583.0
86367,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2011,1,6,Late,Late,Separate,8758.36,4063.8,215.52,Applicable,794.0
86368,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2011,1,-16,On Time,Early,Absorbed,,3911.7,,Applicable,
86369,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,1,-16,On Time,Early,Absorbed,,125500.0,,Applicable,
86371,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,1,-2,On Time,Early,Absorbed,,1588.5,,Applicable,
86372,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,2,-10,On Time,Early,Absorbed,,317800.0,,Applicable,
86373,SCMS from RDC,Uganda,ARV,Adult,Air,2011,2,-4,On Time,Early,Separate,5596.5,2507.76,223.17,Applicable,58.0
86374,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,2,51,Late,Late,Absorbed,,157684.8,,Applicable,
86375,SCMS from RDC,Tanzania,ARV,Adult,Air,2011,2,-7,On Time,Early,Absorbed,,117185.18,,Applicable,
86376,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,-41,On Time,Early,Separate,12601.07,597600.0,2.11,Applicable,3272.0
86377,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,-42,On Time,Early,Separate,12601.07,49396.0,25.51,Applicable,1012.0
86378,SCMS from RDC,Zimbabwe,ARV,Pediatric,Truck,2011,2,30,Late,Late,Absorbed,,6123.0,,Applicable,
86379,SCMS from RDC,Mozambique,ARV,Adult,Truck,2011,2,-6,On Time,Early,Separate,3936.86,101304.0,3.89,Applicable,2068.0
86380,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,2,39,Late,Late,Absorbed,,27426.77,,Applicable,
86381,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,2,13,Late,Late,Absorbed,,26355.0,,Applicable,
86382,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,2,13,Late,Late,Absorbed,,123016.18,,Applicable,
86384,SCMS from RDC,Zimbabwe,ARV,Pediatric,Truck,2011,2,13,Late,Late,Absorbed,,85000.0,,Applicable,
86385,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,21,Late,Late,Absorbed,,980145.54,,Applicable,
86386,SCMS from RDC,Zambia,ARV,Pediatric,Air,2011,2,33,Late,Late,Separate,9499.46,18000.0,52.77,Applicable,3637.0
86387,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,14,Late,Late,Separate,13398.06,43613.76,30.72,Applicable,1237.0
86388,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,21,Late,Late,Separate,13398.06,163137.45,8.21,Applicable,4618.0
86389,SCMS from RDC,Guyana,ARV,Adult,Air,2011,4,-134,On Time,Early,Absorbed,,6437.34,,Applicable,
86390,SCMS from RDC,Benin,ARV,Adult,Air,2011,2,-4,On Time,Early,Absorbed,,35343.31,,Applicable,
86391,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,2,51,Late,Late,Separate,7962.25,77917.93,10.22,Applicable,1785.0
86392,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2011,2,-4,On Time,Early,Separate,2503.33,10426.5,24.01,Applicable,1784.0
86393,SCMS from RDC,Haiti,ARV,Pediatric,Air,2011,3,-21,On Time,Early,Absorbed,,6104.7,,Applicable,
86394,SCMS from RDC,Mozambique,ARV,Pediatric,Truck,2011,3,1,On Time,On Time,Separate,3525.03,12625.0,27.92,Applicable,2409.0
86395,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,3,-16,On Time,Early,Separate,13398.06,258858.18,5.18,Applicable,2808.0
86396,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,3,0,On Time,On Time,Absorbed,,28987.99,,Applicable,
86397,SCMS from RDC,Mozambique,ARV,Adult,Truck,2011,3,15,Late,Late,Absorbed,,224933.4,,Applicable,
86398,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,3,-15,On Time,Early,Absorbed,,181825.54,,Applicable,
86399,SCMS from RDC,Nigeria,ARV,Adult,Air,2011,3,-28,On Time,Early,Separate,2136.53,11120.0,19.21,Applicable,209.0
86400,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,3,-27,On Time,Early,Absorbed,,11821.68,,Applicable,
86401,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,3,-17,On Time,Early,Separate,12606.03,41520.6,30.36,Applicable,955.0
86402,SCMS from RDC,Ghana,ARV,Adult,Air,2011,4,0,On Time,On Time,Absorbed,,113160.84,,Applicable,
86403,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,3,-31,On Time,Early,Absorbed,,62750.0,,Applicable,
86404,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2011,3,-11,On Time,Early,Absorbed,,26974.24,,Applicable,
86405,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,3,19,Late,Late,Absorbed,,246900.0,,Applicable,
86406,SCMS from RDC,Mozambique,ARV,Pediatric,Truck,2011,4,0,On Time,On Time,Separate,826.26,3680.44,22.45,Applicable,707.0
86408,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,3,-14,On Time,Early,Separate,2886.92,66931.2,4.31,Applicable,617.0
86409,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,4,0,On Time,On Time,Absorbed,,622969.2,,Applicable,
86410,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2011,3,7,Late,Late,Absorbed,,83238.22,,Applicable,
86411,SCMS from RDC,Uganda,ARV,Adult,Truck,2011,3,-4,On Time,Early,Absorbed,,11343.36,,Applicable,
86412,SCMS from RDC,Guyana,ARV,Pediatric,Air,2011,4,-78,On Time,Early,Absorbed,,136.64,,Applicable,
86413,SCMS from RDC,Guyana,ARV,Pediatric,Air,2011,4,-78,On Time,Early,Absorbed,,2013.48,,Applicable,
86414,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,2,105,Late,Late,Separate,18495.9,47588.88,38.87,Applicable,277.0
86415,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,4,-36,On Time,Early,Separate,18495.9,1811365.44,1.02,Applicable,10428.0
86417,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,1,-76,On Time,Early,Separate,2882.6,89834.55,3.21,Applicable,819.0
86418,SCMS from RDC,Ghana,ARV,Adult,Air,2011,4,120,Late,Late,Separate,985.0,248839.2,0.4,Applicable,2169.0
86419,SCMS from RDC,Tanzania,ARV,Pediatric,Truck,2011,4,-44,On Time,Early,Separate,4417.96,4629.3,95.43,Applicable,888.0
86420,SCMS from RDC,Mozambique,ARV,Pediatric,Truck,2011,4,-1,On Time,Early,Separate,2451.86,19636.5,12.49,Applicable,3787.0
86421,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,4,-29,On Time,Early,Separate,9978.08,702100.0,1.42,Applicable,8296.0
86422,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,1,-52,On Time,Early,Separate,6968.97,448500.0,1.55,Applicable,4155.0
86423,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,1,-39,On Time,Early,Absorbed,,385000.0,,Applicable,
86424,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,1,-39,On Time,Early,Absorbed,,11522.28,,Applicable,
86425,SCMS from RDC,Rwanda,ARV,Pediatric,Air,2011,4,-15,On Time,Early,Separate,2057.2,7250.0,28.38,Applicable,214.0
86426,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2012,1,-88,On Time,Early,Separate,3526.27,84720.72,4.16,Applicable,1223.0
86427,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2011,4,-25,On Time,Early,Separate,3526.27,30097.04,11.72,Applicable,434.0
86428,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,4,-2,On Time,Early,Separate,15322.73,2317.62,661.14,Applicable,40.0
86429,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,1,-75,On Time,Early,Absorbed,,221162.76,,Applicable,
86430,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,1,-89,On Time,Early,Absorbed,,1121708.28,,Applicable,
86431,SCMS from RDC,Haiti,ARV,Adult,Air,2012,1,-14,On Time,Early,Separate,20746.03,141792.0,14.63,Applicable,2047.0
86432,SCMS from RDC,Guyana,ARV,Pediatric,Air,2012,1,-9,On Time,Early,Separate,2270.54,774.9,293.01,Applicable,103.0
86433,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,1,-13,On Time,Early,Separate,15672.8,153041.28,10.24,Applicable,1713.0
86435,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,165.2,,Applicable,
86436,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,979.0,,Applicable,
86437,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,371.14,,Applicable,
86438,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,173.04,,Applicable,
86439,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,776.02,,Applicable,
86440,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,46.44,,Applicable,
86441,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,54.18,,Applicable,
86442,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-31,On Time,Early,Absorbed,,2307.2,,Applicable,
86443,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,4,Late,Late,Absorbed,,2150.61,,Applicable,
86444,SCMS from RDC,Guyana,ARV,Adult,Air,2012,1,-55,On Time,Early,Absorbed,,15.84,,Applicable,
86445,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,18,Late,Late,Absorbed,,1165.32,,Applicable,
86446,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-2,On Time,Early,Absorbed,,5054.4,,Applicable,
86447,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2012,1,-2,On Time,Early,Absorbed,,567.45,,Applicable,
86448,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2012,1,-2,On Time,Early,Absorbed,,218.88,,Applicable,
86449,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,1,-11,On Time,Early,Absorbed,,144001.26,,Applicable,
86450,SCMS from RDC,Zambia,ARV,Pediatric,Truck,2012,1,-12,On Time,Early,Separate,11292.05,78245.7,14.43,Applicable,12360.0
86451,SCMS from RDC,Haiti,ARV,Adult,Air,2012,1,-46,On Time,Early,Absorbed,,1274.4,,Applicable,
86452,SCMS from RDC,Haiti,ARV,Adult,Air,2012,1,-3,On Time,Early,Separate,1109.0,372.6,297.64,Applicable,16.0
86453,SCMS from RDC,Tanzania,ARV,Adult,Truck,2012,1,-45,On Time,Early,Separate,13590.64,1929783.8,0.7,Applicable,21394.0
86454,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,1,-33,On Time,Early,Separate,4405.24,50838.9,8.67,Applicable,1095.0
86455,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,2,-125,On Time,Early,Separate,25231.96,167649.92,15.05,Applicable,2376.0
86456,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,2,-125,On Time,Early,Absorbed,,254504.1,,Applicable,
86457,SCMS from RDC,Tanzania,HRDT,HIV test,Air,2012,1,-23,On Time,Early,Separate,8925.0,160000.0,5.58,Not Applicable,1578.0
86458,SCMS from RDC,Mozambique,ARV,Adult,Truck,2012,2,17,Late,Late,Absorbed,,136619.72,,Applicable,
86459,SCMS from RDC,Burundi,ARV,Adult,Air,2012,2,8,Late,Late,Absorbed,,201920.0,,Applicable,
86460,SCMS from RDC,Burundi,ARV,Adult,Air,2012,2,8,Late,Late,Absorbed,,5120.5,,Applicable,
86461,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,2,-21,On Time,Early,Separate,1494.6,4738.0,31.54,Applicable,70.0
86463,SCMS from RDC,Uganda,ARV,Adult,Air,2012,2,-37,On Time,Early,Absorbed,,3760.62,,Applicable,
86464,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,2,-3,On Time,Early,Absorbed,,71778.64,,Applicable,
86465,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,2,-3,On Time,Early,Absorbed,,127314.0,,Applicable,
86466,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,2,-3,On Time,Early,Absorbed,,382141.4,,Applicable,
86467,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,2,-29,On Time,Early,Absorbed,,709302.75,,Applicable,
86468,SCMS from RDC,Mozambique,ARV,Adult,Truck,2012,2,3,Late,Late,Absorbed,,28622.22,,Applicable,
86469,SCMS from RDC,Rwanda,ARV,Adult,Air,2012,2,-18,On Time,Early,Separate,18446.92,111083.44,16.61,Applicable,1638.0
86470,SCMS from RDC,Libya,ARV,Adult,Air,2012,2,-15,On Time,Early,Separate,3062.18,26067.97,11.75,Applicable,406.0
86471,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,2,-51,On Time,Early,Separate,27441.22,521607.62,5.26,Applicable,10684.0
86472,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,2,-18,On Time,Early,Absorbed,,333841.0,,Applicable,
86473,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,2,-18,On Time,Early,Absorbed,,119096.46,,Applicable,
86474,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,3,-38,On Time,Early,Absorbed,,111247.32,,Applicable,
86475,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2012,2,0,On Time,On Time,Absorbed,,8153.0,,Applicable,
86476,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,3,-66,On Time,Early,Separate,4496.13,75576.0,5.95,Applicable,796.0
86477,SCMS from RDC,Rwanda,ARV,Adult,Air,2012,3,-81,On Time,Early,Separate,9994.57,68800.8,14.53,Applicable,526.0
86478,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,3,-70,On Time,Early,Absorbed,,144070.04,,Applicable,
86479,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,3,-48,On Time,Early,Separate,5530.11,314806.0,1.76,Applicable,1838.0
86480,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-24,On Time,Early,Separate,21347.12,726269.6,2.94,Applicable,6808.0
86481,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2012,2,-6,On Time,Early,Separate,23994.1,1029000.0,2.33,Applicable,13055.0
86482,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,3,-48,On Time,Early,Absorbed,,48800.0,,Applicable,
86483,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,3,-48,On Time,Early,Absorbed,,119650.28,,Applicable,
86484,SCMS from RDC,Mozambique,ARV,Pediatric,Truck,2012,3,1,On Time,On Time,Separate,6483.81,47767.2,13.57,Applicable,9080.0
86485,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,4,-111,On Time,Early,Absorbed,,333841.0,,Applicable,
86486,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-60,On Time,Early,Absorbed,,440000.0,,Applicable,
86487,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-60,On Time,Early,Absorbed,,415500.0,,Applicable,
86488,SCMS from RDC,Tanzania,ARV,Pediatric,Truck,2012,3,-13,On Time,Early,Separate,3853.89,51556.05,7.48,Applicable,9907.0
86489,SCMS from RDC,Mozambique,ARV,Pediatric,Truck,2012,3,-13,On Time,Early,Absorbed,,105549.6,,Applicable,
86490,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,3,-24,On Time,Early,Absorbed,,888750.0,,Applicable,
86491,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,3,-24,On Time,Early,Absorbed,,3021.75,,Applicable,
86492,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,3,4,Late,Late,Separate,18219.83,267294.36,6.82,Applicable,6022.0
86493,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2012,3,0,On Time,On Time,Separate,11702.27,490500.0,2.39,Applicable,5625.0
86494,SCMS from RDC,Tanzania,ARV,Adult,Truck,2012,3,-9,On Time,Early,Absorbed,,2310775.68,,Applicable,
86496,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-6,On Time,Early,Separate,16532.5,92890.0,17.8,Applicable,858.0
86497,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-9,On Time,Early,Absorbed,,1177553.16,,Applicable,
86498,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-6,On Time,Early,Separate,16532.5,1043114.24,1.58,Applicable,8038.0
86499,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2012,3,0,On Time,On Time,Absorbed,,22377.6,,Applicable,
86500,SCMS from RDC,Rwanda,ARV,Adult,Air,2012,3,-24,On Time,Early,Separate,21520.66,165006.2,13.04,Applicable,1297.0
86501,SCMS from RDC,Uganda,ARV,Adult,Air,2012,3,-34,On Time,Early,Separate,7263.17,72033.36,10.08,Applicable,647.0
86502,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2012,3,-19,On Time,Early,Absorbed,,29276.04,,Applicable,
86503,SCMS from RDC,Rwanda,ARV,Adult,Air,2012,3,-15,On Time,Early,Separate,1618.12,8271.35,19.56,Applicable,67.0
86504,SCMS from RDC,Ethiopia,ARV,Pediatric,Air,2012,3,0,On Time,On Time,Separate,33216.14,58500.0,56.78,Applicable,11101.0
86505,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2012,3,-6,On Time,Early,Separate,18461.23,305210.0,6.05,Applicable,2437.0
86506,SCMS from RDC,Nigeria,ARV,Adult,Air,2012,3,-17,On Time,Early,Separate,18461.22,1303935.39,1.42,Applicable,18953.0
86507,SCMS from RDC,Guyana,ARV,Pediatric,Air,2012,4,-34,On Time,Early,Absorbed,,1612.5,,Applicable,
86508,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2013,1,0,On Time,On Time,Absorbed,,1016.76,,Applicable,
86509,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2013,1,0,On Time,On Time,Absorbed,,39504.87,,Applicable,
86510,SCMS from RDC,Nigeria,ARV,Adult,Air,2012,3,-18,On Time,Early,Absorbed,,209961.62,,Applicable,
86511,SCMS from RDC,Uganda,ARV,Adult,Air,2012,4,0,On Time,On Time,Absorbed,,137386.46,,Applicable,
86512,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,4,0,On Time,On Time,Separate,11846.85,105692.12,11.21,Applicable,2030.0
86513,SCMS from RDC,Tanzania,ARV,Adult,Truck,2012,4,0,On Time,On Time,Separate,6052.1,472301.34,1.28,Applicable,4256.0
86514,SCMS from RDC,South Sudan,ARV,Adult,Air,2012,4,-23,On Time,Early,Absorbed,,544.5,,Applicable,
86515,SCMS from RDC,Mozambique,ARV,Adult,Truck,2012,4,-20,On Time,Early,Absorbed,,490490.19,,Applicable,
86516,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,4,-5,On Time,Early,Absorbed,,862800.0,,Applicable,
86517,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,4,-26,On Time,Early,Separate,8751.99,981000.0,0.89,Applicable,14115.0
86518,SCMS from RDC,South Sudan,ARV,Adult,Air,2012,4,0,On Time,On Time,Separate,742.98,2316.0,32.08,Applicable,25.0
86519,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2012,4,-6,On Time,Early,Absorbed,,302.12,,Applicable,
86520,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,4,-13,On Time,Early,Absorbed,,7766.32,,Applicable,
86521,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,4,-13,On Time,Early,Absorbed,,90042.64,,Applicable,
86522,SCMS from RDC,Tanzania,ARV,Adult,Truck,2012,4,-30,On Time,Early,Absorbed,,283633.6,,Applicable,
86523,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,4,-12,On Time,Early,Absorbed,,111095.64,,Applicable,
86524,SCMS from RDC,Tanzania,ARV,Pediatric,Truck,2012,4,-24,On Time,Early,Absorbed,,63631.4,,Applicable,
86525,SCMS from RDC,Uganda,ARV,Adult,Air,2012,4,-10,On Time,Early,Separate,2154.1,10287.0,20.94,Applicable,234.0
86526,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Truck,2013,1,-99,On Time,Early,Separate,5971.13,6300.0,94.78,Applicable,1152.0
86527,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,4,0,On Time,On Time,Absorbed,,871033.25,,Applicable,
86528,SCMS from RDC,Zambia,ARV,Adult,Truck,2012,4,0,On Time,On Time,Absorbed,,1538660.0,,Applicable,
86529,SCMS from RDC,Uganda,ARV,Adult,Truck,2012,4,-16,On Time,Early,Separate,5220.79,169.0,3089.22,Applicable,1.0
86530,SCMS from RDC,Uganda,ARV,Adult,Air,2012,4,-9,On Time,Early,Separate,10977.65,222544.5,4.93,Applicable,2034.0
86531,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,1,0,On Time,On Time,Absorbed,,7345.68,,Applicable,
86532,SCMS from RDC,Nigeria,ARV,Adult,Air,2012,4,0,On Time,On Time,Absorbed,,1332446.96,,Applicable,
86533,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2012,4,-25,On Time,Early,Absorbed,,340295.88,,Applicable,
86534,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2013,1,-18,On Time,Early,Absorbed,,198712.8,,Applicable,
86535,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Truck,2013,1,-18,On Time,Early,Absorbed,,18768.0,,Applicable,
86536,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2013,1,-44,On Time,Early,Separate,2148.5,40500.0,5.3,Applicable,174.0
86537,SCMS from RDC,Tanzania,ARV,Adult,Truck,2013,1,0,On Time,On Time,Absorbed,,459266.7,,Applicable,
86538,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,1,0,On Time,On Time,Absorbed,,650398.58,,Applicable,
86539,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2013,1,-34,On Time,Early,Separate,3138.35,29200.0,10.75,Applicable,244.0
86540,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2012,4,-8,On Time,Early,Absorbed,,171136.32,,Applicable,
86541,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2013,3,0,On Time,On Time,Absorbed,,4314.57,,Applicable,
86543,SCMS from RDC,Uganda,ARV,Adult,Air,2013,1,3,Late,Late,Absorbed,,15210.0,,Applicable,
86544,SCMS from RDC,Uganda,ARV,Adult,Air,2013,1,24,Late,Late,Absorbed,,65512.2,,Applicable,
86545,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,1,0,On Time,On Time,Separate,7733.77,135280.0,5.72,Applicable,3140.0
86548,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2013,1,143,Late,Late,Absorbed,,16434.0,,Applicable,
86549,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2013,1,143,Late,Late,Absorbed,,462.0,,Applicable,
86550,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2013,1,0,On Time,On Time,Absorbed,,550492.8,,Applicable,
86551,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2013,1,-18,On Time,Early,Separate,37242.5,404869.0,9.2,Applicable,12046.0
86552,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2013,1,-18,On Time,Early,Absorbed,,318954.22,,Applicable,
86553,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2013,1,0,On Time,On Time,Absorbed,,96439.3,,Applicable,
86554,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2013,2,-23,On Time,Early,Absorbed,,65836.06,,Applicable,
86555,SCMS from RDC,Zambia,ARV,Adult,Truck,2013,2,-85,On Time,Early,Separate,16295.56,87979.54,18.52,Applicable,2462.0
86556,SCMS from RDC,Guyana,ARV,Adult,Air,2013,2,-34,On Time,Early,Absorbed,,71085.96,,Applicable,
86558,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2013,2,-7,On Time,Early,Separate,14451.68,653177.8,2.21,Applicable,14845.0
86559,SCMS from RDC,Burundi,ARV,Pediatric,Air,2013,2,-34,On Time,Early,Separate,1551.32,1099.8,141.05,Applicable,210.0
86561,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,2,14,Late,Late,Absorbed,,4798.2,,Applicable,
86562,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,2,14,Late,Late,Absorbed,,1203.36,,Applicable,
86563,SCMS from RDC,Uganda,ARV,Adult,Air,2013,3,0,On Time,On Time,Absorbed,,72993.48,,Applicable,
86564,SCMS from RDC,South Sudan,ARV,Adult,Air,2013,2,-6,On Time,Early,Absorbed,,6993.0,,Applicable,
86565,SCMS from RDC,South Sudan,ARV,Adult,Air,2013,2,-6,On Time,Early,Absorbed,,12373.54,,Applicable,
86566,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2013,2,-18,On Time,Early,Absorbed,,1089000.0,,Applicable,
86567,SCMS from RDC,Zambia,ARV,Adult,Air,2013,2,-45,On Time,Early,Separate,7513.5,110571.12,6.8,Applicable,1500.0
86568,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,3,0,On Time,On Time,Absorbed,,932646.0,,Applicable,
86569,SCMS from RDC,Nigeria,ARV,Pediatric,Air Charter,2013,2,-18,On Time,Early,Separate,14547.55,6190.4,235.0,Applicable,73.0
86572,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2013,2,-11,On Time,Early,Absorbed,,378035.0,,Applicable,
86573,SCMS from RDC,Tanzania,ARV,Adult,Truck,2013,2,18,Late,Late,Separate,12382.0,174131.1,7.11,Applicable,1946.0
86574,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,3,0,On Time,On Time,Absorbed,,227556.0,,Applicable,
86575,SCMS from RDC,Zambia,ARV,Adult,Truck,2013,2,-21,On Time,Early,Absorbed,,90111.0,,Applicable,
86576,SCMS from RDC,Nigeria,ARV,Pediatric,Air Charter,2013,2,8,Late,Late,Separate,20761.0,78423.9,26.47,Applicable,748.0
86577,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2013,2,-3,On Time,Early,Absorbed,,413820.0,,Applicable,
86579,SCMS from RDC,Tanzania,ARV,Adult,Truck,2013,3,-34,On Time,Early,Separate,7108.78,906720.48,0.78,Applicable,7819.0
86580,SCMS from RDC,Zambia,ARV,Adult,Truck,2013,4,0,On Time,On Time,Separate,4356.75,96666.98,4.51,Applicable,2270.0
86581,SCMS from RDC,Uganda,ARV,Adult,Air,2013,3,-12,On Time,Early,Separate,2871.0,60258.56,4.76,Applicable,770.0
86582,SCMS from RDC,Cameroon,ARV,Adult,Air Charter,2013,3,9,Late,Late,Absorbed,,109890.0,,Applicable,
86584,SCMS from RDC,Mozambique,ARV,Adult,Truck,2013,3,0,On Time,On Time,Absorbed,,526000.0,,Applicable,
